"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_BPS"
"20151231","600820.SH",5.2955
"20151231","300070.SZ",11.0409
"20151231","300088.SZ",3.0499
"20151231","000766.SZ",3.0955
"20151231","601333.SH",3.8769
"20151231","603996.SH",6.7854
"20151231","600135.SH",3.7393
"20151231","601328.SH",7
"20151231","603636.SH",8.4912
"20151231","603011.SH",3.2345
"20151231","600188.SH",8.1
"20151231","000507.SZ",3.2006
"20151231","002320.SZ",4.8555
"20151231","600697.SH",11.7464
"20151231","A12276.SZ",5.42
"20151231","600703.SH",6.245
"20151231","002454.SZ",5.9418
"20151231","000032.SZ",3.9211
"20151231","600960.SH",3.8805
"20151231","600562.SH",3.9898
"20151231","002082.SZ",5.6171
"20151231","600053.SH",2.6678
"20151231","002522.SZ",1.563
"20151231","000971.SZ",3.8114
"20151231","002349.SZ",7.2667
"20151231","600764.SH",1.4623
"20151231","601137.SH",9.504
"20151231","002284.SZ",3.5029
"20151231","000936.SZ",3.1116
"20151231","300073.SZ",6.7832
"20151231","601799.SH",8.7417
"20151231","300383.SZ",1.3962
"20151231","002268.SZ",3.1678
"20151231","600399.SH",1.4764
"20151231","600069.SH",1.9378
"20151231","600372.SH",3.2131
"20151231","600661.SH",3.2309
"20151231","601038.SH",4.6931
"20151231","603788.SH",5.1845
"20151231","600797.SH",2.2461
"20151231","000717.SZ",0.1467
"20151231","002022.SZ",3.27
"20151231","002344.SZ",4.3393
"20151231","000501.SZ",7.8059
"20151231","300501.SZ",6.7331
"20151231","601008.SH",3.1682
"20151231","000836.SZ",4.0532
"20151231","300301.SZ",2.0379
"20151231","600769.SH",0.1134
"20151231","002742.SZ",8.5039
"20151231","000049.SZ",4.5355
"20151231","300421.SZ",5.1776
"20151231","002020.SZ",6.9367
"20151231","002091.SZ",4.8236
"20151231","300408.SZ",4.9536
"20151231","002828.SZ",5.3869
"20151231","002355.SZ",3.8482
"20151231","002544.SZ",2.382
"20151231","002688.SZ",4.7518
"20151231","000573.SZ",2.4151
"20151231","600345.SH",6.3265
"20151231","A16065.SZ",2.83
"20151231","A16183.SH",4.29
"20151231","A16180.SH",3.85
"20151231","A14317.SH",2.45
"20151231","A16165.SZ",1.27
"20151231","A16198.SH",4.02
"20151231","A14705.SZ",3.02
"20151231","002810.SZ",5.4439
"20151231","300540.SZ",4.92
"20151231","A14691.SZ",3.82
"20151231","603559.SH",4.5
"20151231","A14648.SH",3.2857
"20151231","A14716.SZ",4.26
"20151231","A14444.SH",2.9
"20151231","603298.SH",3.6195
"20151231","A14654.SH",3.93
"20151231","603308.SH",4.6952
"20151231","600280.SH",1.4351
"20151231","300300.SZ",2.0554
"20151231","600157.SH",1.83
"20151231","603027.SH",3.9
"20151231","000585.SZ",0.34
"20151231","600879.SH",5.2881
"20151231","300349.SZ",5.1867
"20151231","002301.SZ",3.0226
"20151231","300481.SZ",5.4039
"20151231","600038.SH",11.1093
"20151231","000058.SZ",1.8796
"20151231","000698.SZ",4.7392
"20151231","601818.SH",4.36
"20151231","601618.SH",3.1689
"20151231","601688.SH",11.2784
"20151231","600028.SH",5.588
"20151231","002663.SZ",2.4899
"20151231","300312.SZ",4.9624
"20151231","600625.SH",-0.2516
"20151231","002668.SZ",10.5043
"20151231","002361.SZ",3.9956
"20151231","300494.SZ",6.6351
"20151231","600225.SH",2.0146
"20151231","600749.SH",3.356
"20151231","300367.SZ",6.0909
"20151231","000975.SZ",3.48
"20151231","002402.SZ",3.0029
"20151231","600671.SH",0.4696
"20151231","A16024.SH",3.26
"20151231","300575.SZ",8.58
"20151231","002330.SZ",2.6006
"20151231","000973.SZ",2.1226
"20151231","600577.SH",1.4155
"20151231","300244.SZ",3.4346
"20151231","002436.SZ",4.4147
"20151231","002356.SZ",4.9998
"20151231","600828.SH",2.2807
"20151231","603885.SH",2.9622
"20151231","600796.SH",1.8996
"20151231","600995.SH",3.0659
"20151231","300202.SZ",2.8855
"20151231","600039.SH",2.8573
"20151231","002221.SZ",4.6646
"20151231","A11310.SZ",2.92
"20151231","002462.SZ",5.9639
"20151231","000416.SZ",1.6366
"20151231","000628.SZ",2.248
"20151231","600791.SH",3.3161
"20151231","A15222.SH",60.3859
"20151231","603131.SH",4.47
"20151231","002821.SZ",9.79
"20151231","A16087.SZ",1.65
"20151231","A14686.SH",1.87
"20151231","A16084.SZ",4.88
"20151231","A15295.SZ",7.1193
"20151231","A14530.SZ",4.39
"20151231","600669.SH",-0.0037
"20151231","002225.SZ",2.8851
"20151231","000782.SZ",2.3924
"20151231","600683.SH",2.6778
"20151231","600167.SH",5.5238
"20151231","600313.SH",4.0284
"20151231","600247.SH",0.2978
"20151231","002514.SZ",3.5969
"20151231","000410.SZ",2.6907
"20151231","600216.SH",7.0455
"20151231","603737.SH",7.31
"20151231","A16109.SH",1.8721
"20151231","A16102.SH",2.8496
"20151231","000767.SZ",2.5664
"20151231","002421.SZ",3.9484
"20151231","002055.SZ",3.7737
"20151231","300119.SZ",4.1313
"20151231","000523.SZ",2.4517
"20151231","300350.SZ",5.836
"20151231","600509.SH",5.1023
"20151231","A16184.SH",4.36
"20151231","A16150.SZ",2.85
"20151231","A16178.SH",1.69
"20151231","A11221.SZ",2.67
"20151231","A16106.SZ",3.63
"20151231","603227.SH",3.6884
"20151231","A14262.SH",1.62
"20151231","600569.SH",1.9656
"20151231","600421.SH",0.0289
"20151231","600834.SH",2.946
"20151231","A16216.SH",1.48
"20151231","A16207.SZ",3.09
"20151231","A16079.SH",5.29
"20151231","A16072.SH",3.76
"20151231","A16125.SH",4.11
"20151231","A16174.SZ",3.77
"20151231","A16187.SH",2.0334
"20151231","A16176.SH",5.78
"20151231","A14345.SH",5.94
"20151231","A16199.SH",4.68
"20151231","A14666.SZ",5.88
"20151231","300060.SZ",3.31
"20151231","600097.SH",3.8938
"20151231","000672.SZ",2.1364
"20151231","000935.SZ",3.4473
"20151231","600527.SH",2.0825
"20151231","000876.SZ",9.2445
"20151231","600555.SH",1.3485
"20151231","600105.SH",4.6347
"20151231","A16025.SH",4.8875
"20151231","A16222.SH",2.34
"20151231","A14681.SZ",2.94
"20151231","300531.SZ",4.43
"20151231","603159.SH",2.8
"20151231","603843.SH",2.32
"20151231","A16161.SZ",4.71
"20151231","A14659.SH",4.8
"20151231","603990.SH",3.11
"20151231","600774.SH",3.2628
"20151231","A10134.SZ",2
"20151231","A16105.SH",1.82
"20151231","A16104.SZ",4.62
"20151231","A16107.SH",3.58
"20151231","A16110.SH",4.19
"20151231","002146.SZ",4.7459
"20151231","600401.SH",1.0454
"20151231","600113.SH",1.4882
"20151231","300173.SZ",2.7158
"20151231","600395.SH",3.42
"20151231","A14426.SH",4.52
"20151231","A16168.SZ",2.5
"20151231","A16157.SZ",2.21
"20151231","002831.SZ",6.03
"20151231","002836.SZ",4.23
"20151231","603823.SH",3.43
"20151231","600977.SH",3.42
"20151231","300029.SZ",1.1884
"20151231","600385.SH",0.4557
"20151231","300517.SZ",4.19
"20151231","300518.SZ",6.94
"20151231","A14647.SZ",4.75
"20151231","300142.SZ",1.6272
"20151231","002524.SZ",1.5528
"20151231","300433.SZ",15.4833
"20151231","000007.SZ",1.5985
"20151231","002679.SZ",5.2184
"20151231","000557.SZ",0.1795
"20151231","A16164.SZ",4.47
"20151231","A16195.SZ",4.2726
"20151231","603577.SH",5.4267
"20151231","002476.SZ",1.66
"20151231","600779.SH",2.6228
"20151231","300587.SZ",5.08
"20151231","A16116.SZ",2.87
"20151231","A16203.SZ",2.41
"20151231","A16233.SZ",3.1975
"20151231","000632.SZ",2.6415
"20151231","002646.SZ",5.2114
"20151231","A16163.SZ",3.39
"20151231","002825.SZ",3.88
"20151231","A16179.SH",1.23
"20151231","600556.SH",0.0835
"20151231","000798.SZ",1.8295
"20151231","300515.SZ",3.04
"20151231","A07004.SZ",5.3509
"20151231","601595.SH",2.79
"20151231","300536.SZ",3.83
"20151231","002809.SZ",7.07
"20151231","603977.SH",3.4511
"20151231","300537.SZ",3.24
"20151231","601128.SH",4.0378
"20151231","601997.SH",7.76
"20151231","A14712.SH",1.7216
"20151231","603727.SH",5.76
"20151231","A16091.SZ",3.51
"20151231","603035.SH",5.97
"20151231","603708.SH",3.7
"20151231","A14706.SZ",3.07
"20151231","A16093.SH",1.99
"20151231","A16088.SZ",2.2
"20151231","600198.SH",4.6154
"20151231","300492.SZ",3.4869
"20151231","000069.SZ",4.6414
"20151231","300151.SZ",1.5859
"20151231","600751.SH",4.186
"20151231","A14637.SH",3.96
"20151231","A16193.SH",2.49
"20151231","000153.SZ",3.6864
"20151231","000966.SZ",5.8068
"20151231","601369.SH",3.7298
"20151231","000863.SZ",3.11
"20151231","300199.SZ",2.9632
"20151231","600207.SH",1.1491
"20151231","601222.SH",12.2706
"20151231","601009.SH",14.01
"20151231","A16236.SZ",3.06
"20151231","A16223.SZ",6.18
"20151231","A16205.SZ",4.62
"20151231","000061.SZ",2.8352
"20151231","000004.SZ",0.9708
"20151231","000691.SZ",0.2517
"20151231","000020.SZ",1.0998
"20151231","000663.SZ",5.9
"20151231","002305.SZ",2.0106
"20151231","002466.SZ",11.7506
"20151231","600973.SH",5.2512
"20151231","000828.SZ",4.409
"20151231","300053.SZ",5.3912
"20151231","A16188.SZ",3.77
"20151231","A14417.SZ",3.83
"20151231","A16185.SH",2.31
"20151231","000426.SZ",2.2598
"20151231","000607.SZ",1.5129
"20151231","600750.SH",7.8477
"20151231","000568.SZ",7.3283
"20151231","603222.SH",4.5064
"20151231","000622.SZ",0.3612
"20151231","600020.SH",5.3887
"20151231","600594.SH",4.5107
"20151231","002237.SZ",4.0194
"20151231","002835.SZ",3.72
"20151231","A14506.SZ",3.64
"20151231","A14508.SH",5.1
"20151231","A16086.SZ",2.82
"20151231","A14494.SZ",3.83
"20151231","600926.SH",13.51
"20151231","A16085.SZ",2.83
"20151231","A14662.SH",5.17
"20151231","A16108.SZ",8.6
"20151231","A16111.SH",1.37
"20151231","000511.SZ",1.2257
"20151231","002069.SZ",1.2454
"20151231","600640.SH",4.7569
"20151231","002773.SZ",5.6144
"20151231","002632.SZ",4.71
"20151231","A16171.SZ",3.33
"20151231","A16194.SZ",6.39
"20151231","A16153.SZ",2
"20151231","600996.SH",2.01
"20151231","603663.SH",2.37
"20151231","300523.SZ",5.25
"20151231","300525.SZ",4.45
"20151231","300526.SZ",4.21
"20151231","300571.SZ",3.78
"20151231","A16189.SZ",4.02
"20151231","300534.SZ",6.24
"20151231","300439.SZ",3.79
"20151231","000705.SZ",3.7871
"20151231","000930.SZ",1.4886
"20151231","600789.SH",3.1126
"20151231","603611.SH",5.4012
"20151231","603936.SH",5.3137
"20151231","600614.SH",2.5867
"20151231","600549.SH",6.1351
"20151231","600615.SH",2.5366
"20151231","A16208.SZ",2.16
"20151231","A16220.SH",3.86
"20151231","A16202.SZ",1.69
"20151231","300232.SZ",4.48
"20151231","300166.SZ",3.2758
"20151231","300038.SZ",9.8786
"20151231","600695.SH",1.0897
"20151231","600390.SH",2.5943
"20151231","601699.SH",5.938
"20151231","600210.SH",2.6886
"20151231","601166.SH",15.1
"20151231","A16234.SH",3.9
"20151231","A16218.SH",4.27
"20151231","A16228.SH",3.2
"20151231","A16235.SZ",2.89
"20151231","300182.SZ",3.0332
"20151231","600365.SH",1.7124
"20151231","A16197.SH",1.93
"20151231","A16158.SZ",1.94
"20151231","A16182.SH",3.64
"20151231","A16159.SZ",4.08
"20151231","000409.SZ",2.3902
"20151231","A16230.SZ",2.78
"20151231","A16232.SH",2.89
"20151231","A16080.SZ",3.4417
"20151231","600490.SH",1.1838
"20151231","002133.SZ",3.5209
"20151231","A16186.SH",2.69
"20151231","A16170.SZ",2.76
"20151231","000692.SZ",2.5831
"20151231","600086.SH",2.0395
"20151231","600648.SH",7.9417
"20151231","A16114.SH",4.44
"20151231","300413.SZ",3.936
"20151231","000995.SZ",0.696
"20151231","300043.SZ",1.6832
"20151231","000931.SZ",1.1717
"20151231","A16151.SZ",1.55
"20151231","A16154.SZ",2.46
"20151231","A16181.SZ",9.15
"20151231","A16177.SH",5.3146
"20151231","A16240.SH",1.8428
"20151231","000699.SZ",-11.6553
"20151231","000047.SZ",-6.222
"20151231","600255.SH",1.8251
"20151231","000825.SZ",3.7362
"20151231","600803.SH",4.3192
"20151231","A16201.SZ",7.31
"20151231","A14198.SH",3.7838
"20151231","A16229.SH",3.9015
"20151231","A16231.SZ",4.19
"20151231","000564.SZ",3.0849
"20151231","000693.SZ",2.3126
"20151231","A16160.SZ",2.7
"20151231","A16173.SZ",2.2395
"20151231","600612.SH",8.6833
"20151231","600981.SH",3.3484
"20151231","601006.SH",5.994
"20151231","A16224.SZ",1.52
"20151231","A16225.SH",1.5617
"20151231","A16204.SZ",1.71
"20151231","A16077.SH",3.44
"20151231","A16078.SZ",2.13
"20151231","A16075.SZ",2.11
"20151231","300555.SZ",4.42
"20151231","002817.SZ",4.98
"20151231","A11304.SZ",4.96
"20151231","600709.SH",0.35
"20151231","000689.SZ",-8.01
"20151231","A16200.SZ",2.74
"20151231","A16172.SZ",2.54
"20151231","601789.SH",4.7139
"20151231","300362.SZ",11.5725
"20151231","601015.SH",4.0121
"20151231","002377.SZ",1.7501
"20151231","A16192.SH",3.45
"20151231","A16237.SZ",5.27
"20151231","603088.SH",5.7094
"20151231","300379.SZ",7.2989
"20151231","002631.SZ",2.4021
"20151231","A16081.SZ",2.07
"20151231","A16082.SZ",8.45
"20151231","300440.SZ",10.5516
"20151231","300377.SZ",4.1337
"20151231","300519.SZ",5.16
"20151231","603909.SH",3.98
"20151231","603016.SH",4.12
"20151231","A14255.SH",2.5748
"20151231","A16095.SZ",5.7
"20151231","002805.SZ",5.67
"20151231","300520.SZ",3.8416
"20151231","603900.SH",5.8904
"20151231","300530.SZ",4.83
"20151231","603986.SH",7.62
"20151231","300532.SZ",5.83
"20151231","300535.SZ",7.01
"20151231","603186.SH",3.6
"20151231","603239.SH",4.72
"20151231","603819.SH",5.16
"20151231","603336.SH",4.0788
"20151231","000662.SZ",1.9801
"20151231","603616.SH",5.7088
"20151231","603589.SH",6.1127
"20151231","A16219.SZ",2.13
"20151231","A16221.SZ",11.23
"20151231","000402.SZ",8.5272
"20151231","000546.SZ",3.1051
"20151231","600822.SH",0.5591
"20151231","002325.SZ",3.2506
"20151231","300006.SZ",7.2705
"20151231","300369.SZ",4.6935
"20151231","300308.SZ",2.5379
"20151231","000803.SZ",0.922
"20151231","002218.SZ",4.2179
"20151231","002081.SZ",4.8899
"20151231","A16155.SZ",4.63
"20151231","A16152.SZ",1.6
"20151231","600580.SH",3.4823
"20151231","603339.SH",4.62
"20151231","A14619.SH",6.2168
"20151231","600065.SH",-0.9633
"20151231","000594.SZ",-0.2101
"20151231","A11231.SZ",3.31
"20151231","000003.SZ",-5.345
"20151231","A16122.SH",6.5
"20151231","A14289.SZ",6.12
"20151231","600550.SH",0.1957
"20151231","300022.SZ",0.624
"20151231","600891.SH",4.45
"20151231","002183.SZ",4.8207
"20151231","300321.SZ",12.6097
"20151231","002070.SZ",1.106
"20151231","603555.SH",3.8835
"20151231","603025.SH",3.266
"20151231","603988.SH",7.9469
"20151231","603398.SH",5.6238
"20151231","603858.SH",11.69
"20151231","300516.SZ",4.39
"20151231","A16083.SZ",1.74
"20151231","A14546.SZ",5.77
"20151231","A16073.SZ",3.39
"20151231","002802.SZ",3.47
"20151231","603958.SH",3.93
"20151231","601611.SH",2.87
"20151231","A15162.SH",4.5491
"20151231","601229.SH",17.1
"20151231","002720.SZ",5.99
"20151231","A15138.SH",3.7882
"20151231","002839.SZ",4.32
"20151231","603203.SH",3.73
"20151231","300563.SZ",4.04
"20151231","A16121.SZ",7.67
"20151231","A14651.SZ",4.76
"20151231","A16120.SZ",1.93
"20151231","300201.SZ",2.1329
"20151231","300372.SZ",3.6737
"20151231","002063.SZ",2.8236
"20151231","002611.SZ",1.5666
"20151231","300094.SZ",4.8986
"20151231","603309.SH",3.891
"20151231","603567.SH",9.4281
"20151231","600103.SH",1.0334
"20151231","002659.SZ",1.941
"20151231","002807.SZ",4.64
"20151231","600936.SH",1.46
"20151231","002823.SZ",4.15
"20151231","000820.SZ",0.9145
"20151231","A16217.SH",4.16
"20151231","A16226.SH",3.68
"20151231","A16227.SH",1.76
"20151231","A16076.SH",2.57
"20151231","002822.SZ",4.88
"20151231","A16074.SH",2.8
"20151231","A16066.SH",3.07
"20151231","002796.SZ",4.31
"20151231","002797.SZ",3.12
"20151231","603779.SH",3.53
"20151231","002786.SZ",7.5518
"20151231","000805.SZ",0.1
"20151231","A16196.SH",3.99
"20151231","A16156.SZ",2.19
"20151231","002639.SZ",2.6383
"20151231","603116.SH",7.2043
"20151231","002464.SZ",6.6861
"20151231","A16067.SH",2.91
"20151231","A16070.SZ",2.64
"20151231","A16071.SZ",5.78
"20151231","002333.SZ",5.849
"20151231","300083.SZ",14.0022
"20151231","002195.SZ",5.0968
"20151231","002788.SZ",7.6735
"20151231","601500.SH",2.89
"20151231","A16135.SZ",4.99
"20151231","A16143.SZ",2.89
"20151231","A16118.SZ",2.46
"20151231","A16113.SZ",7.96
"20151231","300272.SZ",1.8343
"20151231","601211.SH",12.5
"20151231","A14543.SZ",5.02
"20151231","600523.SH",6.8193
"20151231","600093.SH",4.99
"20151231","002269.SZ",1.2289
"20151231","000017.SZ",0.0213
"20151231","300192.SZ",2.7982
"20151231","002291.SZ",4.55
"20151231","300370.SZ",3.0435
"20151231","002729.SZ",5.8187
"20151231","300170.SZ",2.0901
"20151231","002299.SZ",4.7072
"20151231","300542.SZ",5.49
"20151231","A16136.SZ",5.19
"20151231","A16144.SZ",2.36
"20151231","A16127.SZ",6.3092
"20151231","603515.SH",3.48
"20151231","300533.SZ",6.31
"20151231","A16119.SH",2.94
"20151231","A16124.SH",2.49
"20151231","002266.SZ",1.4672
"20151231","600863.SH",1.769
"20151231","A16069.SZ",2.31
"20151231","002591.SZ",2.6876
"20151231","300444.SZ",2.8851
"20151231","000505.SZ",-0.5088
"20151231","300167.SZ",2.3226
"20151231","600586.SH",2.7154
"20151231","300402.SZ",3.4495
"20151231","002660.SZ",3.1465
"20151231","002175.SZ",3.7132
"20151231","300487.SZ",8.4992
"20151231","002666.SZ",3.5076
"20151231","002303.SZ",1.6614
"20151231","A16241.SZ",4.32
"20151231","002811.SZ",4.36
"20151231","A16134.SH",2.1
"20151231","603689.SH",4.0517
"20151231","600919.SH",6.27
"20151231","603886.SH",2.44
"20151231","A16096.SH",3.09
"20151231","600092.SH",-1.97
"20151231","A11202.SZ",8.16
"20151231","000046.SZ",2.2576
"20151231","A14278.SH",6.0961
"20151231","A14239.SH",3.7
"20151231","A16126.SH",5.36
"20151231","002801.SZ",9.29
"20151231","600908.SH",4.3338
"20151231","601206.SH",3.23
"20151231","002160.SZ",3.6972
"20151231","300486.SZ",4.9478
"20151231","002207.SZ",1.8224
"20151231","002685.SZ",1.4532
"20151231","300388.SZ",2.9713
"20151231","002276.SZ",3.1356
"20151231","300496.SZ",9.6982
"20151231","300465.SZ",5.5879
"20151231","300353.SZ",2.3732
"20151231","601163.SH",4.56
"20151231","002812.SZ",7.3644
"20151231","300568.SZ",5.88
"20151231","A16137.SZ",2.04
"20151231","300226.SZ",0.4951
"20151231","002259.SZ",1.3262
"20151231","002340.SZ",4.5084
"20151231","002465.SZ",3.02
"20151231","603067.SH",4.0229
"20151231","A16145.SZ",1.81
"20151231","A16147.SZ",2.64
"20151231","A14373.SH",5.48
"20151231","600998.SH",5.68
"20151231","600175.SH",1.8514
"20151231","000703.SZ",4.7869
"20151231","300355.SZ",4.3868
"20151231","300541.SZ",3.84
"20151231","603189.SH",2.04
"20151231","A16132.SH",2.04
"20151231","A16140.SZ",3.11
"20151231","A16146.SZ",3.23
"20151231","A16141.SZ",4.35
"20151231","A14655.SZ",3.07
"20151231","300189.SZ",1.387
"20151231","600760.SH",1.1407
"20151231","603658.SH",1.9
"20151231","300539.SZ",2.89
"20151231","300309.SZ",2.993
"20151231","600518.SH",4.2673
"20151231","300188.SZ",3.7748
"20151231","A16130.SH",2.7413
"20151231","A16128.SZ",4.7186
"20151231","600882.SH",2.693
"20151231","002762.SZ",7.0036
"20151231","002713.SZ",3.8178
"20151231","000807.SZ",2.9585
"20151231","002163.SZ",0.9044
"20151231","000504.SZ",-0.053
"20151231","A14660.SZ",4.77
"20151231","A16068.SH",3.39
"20151231","300528.SZ",5.52
"20151231","A16142.SZ",3.06
"20151231","A14497.SZ",3.14
"20151231","A16139.SH",2.86
"20151231","A16097.SH",2.39
"20151231","300565.SZ",2.84
"20151231","A16103.SH",1.2703
"20151231","A16129.SH",1.74
"20151231","A14663.SZ",3.98
"20151231","A16117.SZ",2.83
"20151231","A16112.SZ",3.06
"20151231","A16115.SZ",1.5
"20151231","A16123.SH",3.08
"20151231","601900.SH",3.5636
"20151231","002380.SZ",4.8042
"20151231","002203.SZ",2.2799
"20151231","002170.SZ",2.1768
"20151231","000902.SZ",7.11
"20151231","300462.SZ",3.66
"20151231","000156.SZ",6.4529
"20151231","300141.SZ",4.147
"20151231","A14661.SH",3.04
"20151231","A16238.SZ",1.22
"20151231","A16138.SH",2.79
"20151231","300521.SZ",3.83
"20151231","002072.SZ",0.4631
"20151231","300102.SZ",3.4802
"20151231","601666.SH",3.9529
"20151231","300447.SZ",6.8825
"20151231","002411.SZ",4.1296
"20151231","002161.SZ",2.1664
"20151231","002388.SZ",1.4195
"20151231","002648.SZ",3.911
"20151231","002747.SZ",4.1023
"20151231","002722.SZ",7.3776
"20151231","002803.SZ",2.94
"20151231","A16175.SH",2.71
"20151231","A16169.SZ",3.68
"20151231","601208.SH",3.6016
"20151231","000897.SZ",0.7741
"20151231","300464.SZ",5.62
"20151231","A16167.SZ",1.66
"20151231","A16166.SZ",5.03
"20151231","A16191.SZ",2.98
"20151231","603323.SH",6.55
"20151231","300446.SZ",6.9414
"20151231","300456.SZ",6.875
"20151231","002781.SZ",6.78
"20151231","603997.SH",3.1752
"20151231","601798.SH",5.5432
"20151231","603015.SH",5.3293
"20151231","300220.SZ",2.2046
"20151231","601908.SH",3.0481
"20151231","000571.SZ",2.6986
"20151231","600139.SH",1.55
"20151231","600690.SH",3.7063
