"REPORT_PERIOD","S_INFO_WINDCODE","S_QFA_YOYPROFIT"
"20110630","000830.SZ",311.9687
"20110630","000880.SZ",-1.3883
"20110630","000927.SZ",-106.0236
"20110630","000959.SZ",3793.4929
"20110630","000725.SZ",-105.019
"20110630","A11235.SH",22.7896
"20110630","600571.SH",15.3011
"20110630","600515.SH",-104.3101
"20110630","600432.SH",-161.618
"20110630","600106.SH",-21.0066
"20110630","601006.SH",6.3807
"20110630","601588.SH",215.4417
"20110630","000018.SZ",-146.0761
"20110630","000031.SZ",308.0987
"20110630","000036.SZ",219.4398
"20110630","000046.SZ",113.8516
"20110630","000526.SZ",346.5573
"20110630","000545.SZ",-1569.8273
"20110630","600587.SH",37.9638
"20110630","600397.SH",-71.3283
"20110630","600051.SH",-71.8195
"20110630","600096.SH",-45.5117
"20110630","600115.SH",10.4225
"20110630","600166.SH",-57.099
"20110630","600888.SH",9.4664
"20110630","600077.SH",90.3679
"20110630","600079.SH",33.5373
"20110630","600186.SH",-165.1131
"20110630","600103.SH",3.7412
"20110630","600137.SH",52.1579
"20110630","600151.SH",-116.466
"20110630","000153.SZ",-57.3206
"20110630","000301.SZ",634.6723
"20110630","000416.SZ",465.5031
"20110630","000418.SZ",6.4464
"20110630","000980.SZ",-36.2043
"20110630","600000.SH",37.3455
"20110630","600053.SH",43.4742
"20110630","600072.SH",-22.4291
"20110630","000682.SZ",-43.9566
"20110630","000697.SZ",39.368
"20110630","000732.SZ",-51.8913
"20110630","600311.SH",1324.6821
"20110630","600386.SH",16.0099
"20110630","000581.SZ",72.7346
"20110630","000608.SZ",-96.0748
"20110630","000622.SZ",3.436
"20110630","000650.SZ",29.2026
"20110630","000659.SZ",-26.6387
"20110630","600202.SH",-97.4878
"20110630","600236.SH",99.8743
"20110630","600253.SH",27.5544
"20110630","600299.SH",261.5509
"20110630","600305.SH",3217.924
"20110630","600309.SH",69.4875
"20110630","000810.SZ",-17.3052
"20110630","000856.SZ",213.087
"20110630","000868.SZ",29.7298
"20110630","000903.SZ",-138.6488
"20110630","000921.SZ",-26.238
"20110630","600165.SH",79.3788
"20110630","600178.SH",-105.6753
"20110630","600200.SH",-8.5899
"20110630","600260.SH",-21.2081
"20110630","600283.SH",-4.3581
"20110630","000748.SZ",-38.3778
"20110630","000759.SZ",28.5301
"20110630","600468.SH",-30.7133
"20110630","600558.SH",-60.2517
"20110630","600073.SH",-168.1526
"20110630","000967.SZ",188.127
"20110630","000997.SZ",28.8833
"20110630","002510.SZ",23.8113
"20110630","600009.SH",19.9905
"20110630","600010.SH",-17.8776
"20110630","600069.SH",-1202.4441
"20110630","600310.SH",11.0149
"20110630","600333.SH",-35.4075
"20110630","600466.SH",-3.0166
"20110630","600520.SH",-28.3984
"20110630","600528.SH",-31.1838
"20110630","600533.SH",10.9814
"20110630","600289.SH",25.3726
"20110630","600536.SH",107652.8655
"20110630","000498.SZ",-280.2202
"20110630","000505.SZ",-131.7676
"20110630","000530.SZ",31.5267
"20110630","000557.SZ",57.755
"20110630","002427.SZ",52.583
"20110630","000675.SZ",-5.5667
"20110630","600625.SH",-929.5245
"20110630","000602.SZ",87.1416
"20110630","600900.SH",9.4465
"20110630","600749.SH",-108.5389
"20110630","600759.SH",2048.2522
"20110630","002324.SZ",-13.1243
"20110630","300192.SZ",42.4993
"20110630","300185.SZ",2.2737
"20110630","002409.SZ",7.7492
"20110630","300189.SZ",-17.6318
"20110630","300187.SZ",-63.9413
"20110630","002554.SZ",-11.1312
"20110630","600712.SH",-90.1242
"20110630","600740.SH",117.1306
"20110630","300197.SZ",114.9295
"20110630","002483.SZ",3.2009
"20110630","000100.SZ",1396.0463
"20110630","600460.SH",-39.4475
"20110630","600967.SH",135.1857
"20110630","600969.SH",-12.9856
"20110630","000667.SZ",1469.6632
"20110630","000668.SZ",-11.1954
"20110630","000837.SZ",39.0426
"20110630","000858.SZ",73.7436
"20110630","000889.SZ",69.6561
"20110630","002155.SZ",245.6888
"20110630","300007.SZ",192.4098
"20110630","002315.SZ",31.1652
"20110630","300221.SZ",26.7665
"20110630","002127.SZ",-80.2466
"20110630","601000.SH",54.9189
"20110630","002050.SZ",17.8079
"20110630","002576.SZ",38.2697
"20110630","A10287.SZ",50.014
"20110630","002205.SZ",19.481
"20110630","002317.SZ",10.932
"20110630","002515.SZ",12.438
"20110630","300036.SZ",20.2415
"20110630","300050.SZ",-54.3039
"20110630","300037.SZ",20.0072
"20110630","000958.SZ",-79.8326
"20110630","000962.SZ",968.507
"20110630","000973.SZ",58.0377
"20110630","000978.SZ",171.9445
"20110630","002475.SZ",220.3836
"20110630","300016.SZ",-12.7635
"20110630","600490.SH",-44.0359
"20110630","002193.SZ",-22.3652
"20110630","002223.SZ",42.5982
"20110630","000905.SZ",80.3385
"20110630","000938.SZ",48.6039
"20110630","000950.SZ",-87.2745
"20110630","300228.SZ",4.3998
"20110630","601700.SH",-10.8794
"20110630","600143.SH",44.2823
"20110630","300190.SZ",-11.4464
"20110630","300233.SZ",-35.9265
"20110630","002106.SZ",48.2601
"20110630","300174.SZ",44.8363
"20110630","300082.SZ",52.652
"20110630","600582.SH",28.1386
"20110630","600598.SH",6.2779
"20110630","600657.SH",-3.5576
"20110630","600658.SH",105.5026
"20110630","600665.SH",182.5465
"20110630","600674.SH",346.4713
"20110630","000040.SZ",12.1159
"20110630","000060.SZ",62.4119
"20110630","000158.SZ",-31.2552
"20110630","000409.SZ",84.897
"20110630","300193.SZ",25.9164
"20110630","002512.SZ",7.2405
"20110630","002569.SZ",1.5036
"20110630","300113.SZ",-26.005
"20110630","300108.SZ",-0.1571
"20110630","002485.SZ",1.042
"20110630","600766.SH",-299.2456
"20110630","600777.SH",148.764
"20110630","600790.SH",212.9247
"20110630","600800.SH",-1319.5838
"20110630","600807.SH",121.7978
"20110630","000922.SZ",-8.5394
"20110630","000990.SZ",121.3196
"20110630","000998.SZ",206.6675
"20110630","600981.SH",-9.4364
"20110630","600054.SH",34.111
"20110630","600057.SH",2.8833
"20110630","600265.SH",56.5412
"20110630","600269.SH",-7.5343
"20110630","600428.SH",-25.3492
"20110630","600697.SH",23.656
"20110630","000915.SZ",-28.6117
"20110630","000933.SZ",25.5437
"20110630","600984.SH",47.9146
"20110630","000617.SZ",-23.2261
"20110630","000687.SZ",492.3869
"20110630","000695.SZ",51.7281
"20110630","000838.SZ",-47.4826
"20110630","000895.SZ",-160.9147
"20110630","600150.SH",2.9469
"20110630","600195.SH",-8.899
"20110630","600217.SH",-72.1737
"20110630","600211.SH",123.0123
"20110630","600238.SH",-84.3521
"20110630","600256.SH",135.9311
"20110630","600278.SH",-12.6245
"20110630","600378.SH",54.6201
"20110630","600379.SH",-64.3247
"20110630","600382.SH",531.8574
"20110630","600893.SH",28.9053
"20110630","002012.SZ",24.8014
"20110630","002347.SZ",128.3817
"20110630","002320.SZ",33.9237
"20110630","600700.SH",21.9319
"20110630","002183.SZ",9.1221
"20110630","002169.SZ",0.669
"20110630","002275.SZ",12.6412
"20110630","002238.SZ",69.8123
"20110630","002241.SZ",59.2653
"20110630","300079.SZ",49.9355
"20110630","000026.SZ",122.1298
"20110630","000032.SZ",156.1126
"20110630","000050.SZ",-6.4929
"20110630","000088.SZ",-10.7287
"20110630","000155.SZ",-432.0949
"20110630","000156.SZ",134.2805
"20110630","002246.SZ",425.0566
"20110630","600576.SH",-35.225
"20110630","600586.SH",-9.2141
"20110630","600355.SH",76.1422
"20110630","000062.SZ",-39.0032
"20110630","000511.SZ",-47.8071
"20110630","000525.SZ",154.7641
"20110630","600506.SH",-53.6829
"20110630","600880.SH",47.3883
"20110630","002567.SZ",22.903
"20110630","300167.SZ",-49.1505
"20110630","000713.SZ",-64.7698
"20110630","600623.SH",6070.7193
"20110630","600635.SH",615.1418
"20110630","300238.SZ",39.4138
"20110630","002342.SZ",23.5494
"20110630","002428.SZ",24.9214
"20110630","601188.SH",23.9187
"20110630","002354.SZ",-6.9933
"20110630","002379.SZ",-90.3948
"20110630","600489.SH",57.1666
"20110630","600502.SH",248.3826
"20110630","600480.SH",-32.5484
"20110630","600497.SH",33.2425
"20110630","600029.SH",134.6257
"20110630","600482.SH",27.9831
"20110630","002063.SZ",-30.0421
"20110630","002507.SZ",21.7739
"20110630","300044.SZ",4.9806
"20110630","002313.SZ",65.907
"20110630","002425.SZ",-0.3339
"20110630","002367.SZ",27.1294
"20110630","600080.SH",228.9431
"20110630","600426.SH",251.5639
"20110630","600525.SH",152.3647
"20110630","600976.SH",39.7482
"20110630","600097.SH",104.7597
"20110630","600146.SH",-2073.3498
"20110630","600180.SH",-690.9669
"20110630","600189.SH",87.9937
"20110630","600203.SH",3073.5118
"20110630","600754.SH",-34.4117
"20110630","600755.SH",20.8688
"20110630","600757.SH",99.9368
"20110630","600782.SH",-37.7976
"20110630","600783.SH",58.3108
"20110630","600678.SH",84.7362
"20110630","600723.SH",34.6813
"20110630","600735.SH",64.823
"20110630","600545.SH",19.016
"20110630","600584.SH",-28.3384
"20110630","600992.SH",8.6108
"20110630","600579.SH",53.5182
"20110630","600491.SH",17.47
"20110630","600495.SH",60.3483
"20110630","600572.SH",-17.516
"20110630","601158.SH",15.9256
"20110630","600973.SH",-133.1264
"20110630","002101.SZ",29.8567
"20110630","000038.SZ",-154.7204
"20110630","000150.SZ",-78.0279
"20110630","000504.SZ",82.9053
"20110630","000547.SZ",240.3109
"20110630","000572.SZ",-7.9206
"20110630","000586.SZ",4423.304
"20110630","300199.SZ",6.308
"20110630","300064.SZ",108.9896
"20110630","300043.SZ",88.6334
"20110630","000710.SZ",-102.0905
"20110630","000811.SZ",88.4452
"20110630","600263.SH",15.3502
"20110630","600267.SH",50.2024
"20110630","600330.SH",-79.6297
"20110630","600336.SH",-20.9913
"20110630","600338.SH",-385.3739
"20110630","600380.SH",-43.2939
"20110630","600422.SH",81.9405
"20110630","600615.SH",-14.1284
"20110630","600663.SH",1105.4089
"20110630","600706.SH",53.0829
"20110630","600814.SH",22.2466
"20110630","600870.SH",-94.7918
"20110630","600637.SH",-64.9785
"20110630","600639.SH",73.4021
"20110630","600642.SH",-15.909
"20110630","600650.SH",6.1258
"20110630","600671.SH",-167.0497
"20110630","600123.SH",-3.3838
"20110630","600511.SH",25.1535
"20110630","600507.SH",355.2746
"20110630","300096.SZ",18.8149
"20110630","600099.SH",48.9543
"20110630","600230.SH",57.2135
"20110630","002002.SZ",-23.4408
"20110630","002338.SZ",6.8777
"20110630","300163.SZ",38.1873
"20110630","002364.SZ",29.1711
"20110630","002478.SZ",2.3635
"20110630","300117.SZ",-28.1749
"20110630","300011.SZ",59.3694
"20110630","300028.SZ",-33.8357
"20110630","002248.SZ",-38.7371
"20110630","002022.SZ",3.843
"20110630","002300.SZ",29.696
"20110630","601988.SH",29.9456
"20110630","002059.SZ",-7.2853
"20110630","002149.SZ",-51.6335
"20110630","002375.SZ",69.1261
"20110630","300168.SZ",-41.7648
"20110630","300150.SZ",11.7799
"20110630","000017.SZ",268.1273
"20110630","000019.SZ",311.8651
"20110630","000020.SZ",11.5715
"20110630","000027.SZ",-8.2826
"20110630","000403.SZ",1176.2332
"20110630","000536.SZ",-10.4098
"20110630","000544.SZ",-12.8461
"20110630","000576.SZ",-563.0755
"20110630","000568.SZ",43.3014
"20110630","000589.SZ",-44.2921
"20110630","000596.SZ",276.2282
"20110630","000599.SZ",57.7786
"20110630","000610.SZ",559.0699
"20110630","000860.SZ",198.2818
"20110630","600114.SH",22.1901
"20110630","600592.SH",47.3946
"20110630","002114.SZ",36.5374
"20110630","002148.SZ",-79.1662
"20110630","600499.SH",1.9087
"20110630","002038.SZ",250.5091
"20110630","000008.SZ",-188.8481
"20110630","000011.SZ",-87.8272
"20110630","600169.SH",-20.6338
"20110630","002046.SZ",29.3037
"20110630","000422.SZ",92.5611
"20110630","600563.SH",29.3027
"20110630","000089.SZ",-1.1586
"20110630","600557.SH",8.4942
"20110630","600035.SH",-23.8714
"20110630","002100.SZ",-11.0315
"20110630","002062.SZ",-48.1858
"20110630","600835.SH",33.8126
"20110630","002067.SZ",84.2313
"20110630","002117.SZ",25.1172
"20110630","000009.SZ",1.5515
"20110630","600351.SH",-102.8911
"20110630","002168.SZ",10.9867
"20110630","601333.SH",21.7119
"20110630","002096.SZ",17.1199
"20110630","002451.SZ",-43.2075
"20110630","300170.SZ",45.1651
"20110630","600481.SH",-28.2541
"20110630","600583.SH",-138.8528
"20110630","001896.SZ",21.8258
"20110630","000899.SZ",-7939.1185
"20110630","000913.SZ",-63.0073
"20110630","000917.SZ",457.5734
"20110630","000932.SZ",97.9254
"20110630","600022.SH",-103.535
"20110630","002123.SZ",19.003
"20110630","601766.SH",34.8861
"20110630","002301.SZ",28.5151
"20110630","300107.SZ",-41.5571
"20110630","600823.SH",26.2007
"20110630","002365.SZ",143.4924
"20110630","601168.SH",25.1371
"20110630","601688.SH",-24.9478
"20110630","002089.SZ",80.5633
"20110630","600526.SH",-178.4714
"20110630","600559.SH",39.1292
"20110630","600184.SH",-27.9939
"20110630","300164.SZ",6.8791
"20110630","002399.SZ",-39.957
"20110630","300035.SZ",-25.479
"20110630","002498.SZ",-18.1037
"20110630","300196.SZ",52.8042
"20110630","601799.SH",-34.4385
"20110630","002502.SZ",13.1607
"20110630","601989.SH",26.1895
"20110630","300063.SZ",-28.7932
"20110630","002555.SZ",45.8814
"20110630","002401.SZ",38.6266
"20110630","002073.SZ",15.7038
"20110630","002190.SZ",-2.4125
"20110630","002191.SZ",-14.0163
"20110630","000023.SZ",-116.3304
"20110630","002325.SZ",34.8179
"20110630","600301.SH",68.1561
"20110630","600366.SH",-13.09
"20110630","600373.SH",83.6584
"20110630","600393.SH",-12.218
"20110630","600667.SH",1625.1479
"20110630","600742.SH",-22.9944
"20110630","600744.SH",47.622
"20110630","000559.SZ",14.6574
"20110630","000620.SZ",3.6462
"20110630","000539.SZ",122.4547
"20110630","000540.SZ",146.7419
"20110630","000658.SZ",17.467
"20110630","000677.SZ",-2050.6464
"20110630","000689.SZ",-6.9641
"20110630","000718.SZ",32.4238
"20110630","000739.SZ",-494.7198
"20110630","000757.SZ",100.7478
"20110630","000787.SZ",256.6525
"20110630","600467.SH",51.5432
"20110630","600409.SH",511.2426
"20110630","002331.SZ",-0.9075
"20110630","600458.SH",19.9624
"20110630","002279.SZ",-24.4919
"20110630","002098.SZ",77.6239
"20110630","002118.SZ",211.2854
"20110630","002454.SZ",-1.2569
"20110630","002412.SZ",-20.6706
"20110630","601011.SH",-5.0538
"20110630","000881.SZ",-2.5397
"20110630","000908.SZ",-69.6236
"20110630","002355.SZ",26.2137
"20110630","002357.SZ",-14.3906
"20110630","300223.SZ",-16.9496
"20110630","601009.SH",32.3876
"20110630","002307.SZ",63.4713
"20110630","600730.SH",-958.4127
"20110630","600753.SH",-136.6186
"20110630","600769.SH",106.0941
"20110630","600776.SH",47.4422
"20110630","600135.SH",226.6371
"20110630","600313.SH",101.3505
"20110630","600873.SH",0.5638
"20110630","002004.SZ",36.6426
"20110630","600027.SH",7187.5433
"20110630","002019.SZ",10.3694
"20110630","002039.SZ",120.9548
"20110630","601328.SH",32.2162
"20110630","000833.SZ",69.0498
"20110630","000862.SZ",-3.6181
"20110630","000930.SZ",26.1402
"20110630","000963.SZ",38.8249
"20110630","000976.SZ",-623.3104
"20110630","600074.SH",55.5316
"20110630","000823.SZ",13.3961
"20110630","300017.SZ",41.5521
"20110630","002280.SZ",1.5532
"20110630","300216.SZ",-12.1546
"20110630","600970.SH",13.8954
"20110630","300041.SZ",-4.25
"20110630","300230.SZ",14.1395
"20110630","300128.SZ",73.7513
"20110630","300132.SZ",-7.7965
"20110630","002565.SZ",79.5714
"20110630","600170.SH",9.0384
"20110630","600196.SH",153.4889
"20110630","600197.SH",24.4992
"20110630","600218.SH",-33.0908
"20110630","600221.SH",30.2563
"20110630","600257.SH",31.3838
"20110630","000652.SZ",-88.997
"20110630","000502.SZ",182.3255
"20110630","000514.SZ",-29.896
"20110630","000799.SZ",-14.7722
"20110630","300046.SZ",18.0263
"20110630","000157.SZ",84.6561
"20110630","600826.SH",19.6902
"20110630","600858.SH",-34.7314
"20110630","600874.SH",6.0894
"20110630","300205.SZ",4.3789
"20110630","600405.SH",-293.0788
"20110630","600547.SH",92.9714
"20110630","600452.SH",539.7587
"20110630","000061.SZ",-41.1856
"20110630","000066.SZ",-39.2735
"20110630","002245.SZ",34.7659
"20110630","002362.SZ",-384.0775
"20110630","002283.SZ",44.4142
"20110630","002278.SZ",11.8401
"20110630","300218.SZ",0.5533
"20110630","002517.SZ",-13.2932
"20110630","300115.SZ",38.9522
"20110630","002524.SZ",-31.658
"20110630","002582.SZ",-12.5593
"20110630","002585.SZ",294.4204
"20110630","002395.SZ",18.476
"20110630","002394.SZ",45.2861
"20110630","601939.SH",28.4631
"20110630","300067.SZ",12.7805
"20110630","300235.SZ",-179.9437
"20110630","300040.SZ",6.4265
"20110630","601699.SH",17.4917
"20110630","000014.SZ",2081.6493
"20110630","000021.SZ",-44.0672
"20110630","000047.SZ",-0.0936
"20110630","002262.SZ",40.1875
"20110630","002260.SZ",251.6395
"20110630","002239.SZ",36.964
"20110630","002198.SZ",-73.159
"20110630","002217.SZ",169.337
"20110630","002334.SZ",31.1592
"20110630","300062.SZ",119.2809
"20110630","000566.SZ",938.1992
"20110630","000627.SZ",-571.82
"20110630","000629.SZ",-84.6089
"20110630","002086.SZ",31.5128
"20110630","600781.SH",-41.5624
"20110630","600804.SH",8.1347
"20110630","600808.SH",-55.0669
"20110630","600810.SH",374.4988
"20110630","300018.SZ",-14.9687
"20110630","300023.SZ",7551.9526
"20110630","600560.SH",46.4179
"20110630","600271.SH",27.828
"20110630","300149.SZ",-40.288
"20110630","000033.SZ",81.145
"20110630","600026.SH",-40.1122
"20110630","002335.SZ",19.9297
"20110630","002387.SZ",80.79
"20110630","300078.SZ",61.999
"20110630","300105.SZ",150.3013
"20110630","002598.SZ",22.2854
"20110630","600505.SH",136.4959
"20110630","601179.SH",-100.6926
"20110630","002333.SZ",19.3979
"20110630","002566.SZ",24.8074
"20110630","000527.SZ",10.3033
"20110630","000537.SZ",86.7422
"20110630","300024.SZ",73.5012
"20110630","002231.SZ",104.6035
"20110630","600277.SH",80.3635
"20110630","600548.SH",-15.9069
"20110630","600578.SH",-37.1161
"20110630","600745.SH",-109.8814
"20110630","000637.SZ",-1834.6754
"20110630","000679.SZ",1.3408
"20110630","000691.SZ",-141.4497
"20110630","000698.SZ",43.1415
"20110630","600469.SH",114.9181
"20110630","300092.SZ",-59.0052
"20110630","002411.SZ",-0.6531
"20110630","002388.SZ",15.4788
"20110630","300153.SZ",49.8409
"20110630","601008.SH",23.4166
"20110630","002584.SZ",2.679
"20110630","002602.SZ",21.5871
"20110630","601801.SH",88.3285
"20110630","300071.SZ",11.4835
"20110630","600456.SH",115.2634
"20110630","600798.SH",-32.4429
"20110630","002285.SZ",59.1241
"20110630","601116.SH",-5.5418
"20110630","300083.SZ",-44.1758
"20110630","601106.SH",-81.1216
"20110630","002465.SZ",-10.1444
"20110630","300048.SZ",53.6689
"20110630","600400.SH",-93.3891
"20110630","002380.SZ",-24.0941
"20110630","002501.SZ",66.7389
"20110630","300098.SZ",-23.7328
"20110630","600621.SH",116.8071
"20110630","600653.SH",177.6887
"20110630","300179.SZ",52.7989
"20110630","300110.SZ",-5.2882
"20110630","300008.SZ",21.1891
"20110630","002588.SZ",38.1818
"20110630","002131.SZ",-6.5296
"20110630","000795.SZ",1144.3634
"20110630","000606.SZ",1008.4569
"20110630","300091.SZ",43.8858
"20110630","002070.SZ",-12.1826
"20110630","300090.SZ",14.0322
"20110630","000793.SZ",42.1592
"20110630","000802.SZ",125.2315
"20110630","000806.SZ",550.2802
"20110630","600444.SH",-263.0074
"20110630","600581.SH",23.6322
"20110630","601118.SH",19.8457
"20110630","601919.SH",-157.7388
"20110630","000533.SZ",211.087
"20110630","000548.SZ",-39.7368
"20110630","000593.SZ",-8.4435
"20110630","000752.SZ",13.0415
"20110630","002210.SZ",42.2906
"20110630","002199.SZ",-21.902
"20110630","002184.SZ",36.1446
"20110630","002177.SZ",98.2927
"20110630","300002.SZ",36.3516
"20110630","300059.SZ",120.1185
"20110630","000613.SZ",-337.0004
"20110630","000518.SZ",128.9561
"20110630","000541.SZ",-2.3566
"20110630","002383.SZ",-20.1733
"20110630","002308.SZ",30.2499
