"REPORT_PERIOD","S_INFO_WINDCODE","S_FA_ROE"
"20040331","600835.SH",2.4952
"20040331","600503.SH",-3.2295
"20040331","600817.SH",8.9828
"20040331","600515.SH",2.7311
"20040331","600829.SH",-1.2412
"20040331","600496.SH",0.5259
"20040331","600516.SH",0.2985
"20040331","600789.SH",0.1803
"20040331","600266.SH",0.5559
"20040331","600277.SH",0.5417
"20040331","600767.SH",-1.0641
"20040331","600289.SH",1.1196
"20040331","600265.SH",0.0487
"20040331","600276.SH",3.4307
"20040331","600315.SH",1.2597
"20040331","600303.SH",5.6056
"20040331","600328.SH",1.7754
"20040331","600343.SH",0.6213
"20040331","600322.SH",0.1622
"20040331","600312.SH",0.1742
"20040331","600302.SH",5.9013
"20040331","600327.SH",4.2171
"20040331","600339.SH",3.0913
"20040331","600285.SH",0.4235
"20040331","600300.SH",2.692
"20040331","600310.SH",-1.7117
"20040331","600336.SH",0.618
"20040331","600284.SH",1.1776
"20040331","600261.SH",1.7054
"20040331","600272.SH",0.34
"20040331","600309.SH",9.6056
"20040331","600320.SH",3.6074
"20040331","600335.SH",0.0381
"20040331","600406.SH",0.6396
"20040331","600319.SH",0.8042
"20040331","600296.SH",2.1288
"20040331","600308.SH",2.7227
"20040331","600333.SH",6.0792
"20040331","600307.SH",7.4483
"20040331","600318.SH",2.3311
"20040331","600332.SH",1.1609
"20040331","600295.SH",2.0926
"20040331","600292.SH",3.1147
"20040331","600305.SH",1.2808
"20040331","600316.SH",0.2993
"20040331","600329.SH",1.5057
"20040331","600382.SH",1.7693
"20040331","600362.SH",6.1101
"20040331","600393.SH",0.8898
"20040331","600769.SH",0.3684
"20040331","600381.SH",0.952
"20040331","600377.SH",2.462
"20040331","600390.SH",0.6287
"20040331","600360.SH",1.1014
"20040331","600392.SH",1.0845
"20040331","600379.SH",0.5579
"20040331","600389.SH",3.1723
"20040331","600409.SH",2.7575
"20040331","600357.SH",4.0991
"20040331","600410.SH",8.8512
"20040331","600299.SH",1.1456
"20040331","600369.SH",-3.7524
"20040331","600355.SH",0.0313
"20040331","600375.SH",1.9041
"20040331","600403.SH",0.0716
"20040331","600387.SH",1.6135
"20040331","600399.SH",0.4636
"20040331","600352.SH",3.8215
"20040331","600368.SH",1.6189
"20040331","600353.SH",0.8198
"20040331","600388.SH",0.9635
"20040331","600366.SH",1.3763
"20040331","600555.SH",0.6742
"20040331","600391.SH",1.0699
"20040331","600660.SH",4.8205
"20040331","600808.SH",9.5738
"20040331","600887.SH",3.2831
"20040331","600628.SH",2.565
"20040331","600986.SH",2.1265
"20040331","600780.SH",6.1068
"20040331","600699.SH",1.1543
"20040331","600719.SH",2.8437
"20040331","600692.SH",1.306
"20040331","600257.SH",1.6447
"20040331","600698.SH",0.6079
"20040331","600706.SH",6.8042
"20040331","600718.SH",0.2452
"20040331","600697.SH",1.1194
"20040331","600704.SH",1.1227
"20040331","600724.SH",1.7557
"20040331","600716.SH",2.051
"20040331","600693.SH",1.9289
"20040331","600722.SH",1.2171
"20040331","600702.SH",0.3289
"20040331","600713.SH",1.0682
"20040331","600726.SH",1.5521
"20040331","600757.SH",0.6209
"20040331","600741.SH",1.8391
"20040331","600749.SH",-0.6238
"20040331","600733.SH",-1.0754
"20040331","600725.SH",-5.3428
"20040331","600754.SH",1.7201
"20040331","600740.SH",3.6745
"20040331","600747.SH",1.4225
"20040331","600732.SH",-1.9181
"20040331","600701.SH",0.2098
"20040331","600720.SH",0.067
"20040331","600731.SH",0.5376
"20040331","T00018.SH",3.8735
"20040331","600708.SH",2.9633
"20040331","600764.SH",1.8277
"20040331","600291.SH",1.5827
"20040331","600275.SH",-1.223
"20040331","600287.SH",2.9033
"20040331","600262.SH",0.4385
"20040331","600763.SH",-2.2185
"20040331","600746.SH",2.0871
"20040331","600753.SH",-1.2003
"20040331","600739.SH",1.5503
"20040331","600744.SH",0.994
"20040331","600752.SH",-1.7145
"20040331","600737.SH",-1.9062
"20040331","600727.SH",0.5687
"20040331","600742.SH",1.2214
"20040331","600750.SH",1.3712
"20040331","600735.SH",-5.273
"20040331","600761.SH",4.1832
"20040331","600259.SH",0.0433
"20040331","600268.SH",0.8667
"20040331","600279.SH",0.8784
"20040331","600271.SH",2.3202
"20040331","600260.SH",1.4275
"20040331","600282.SH",10.2148
"20040331","600278.SH",1.3001
"20040331","600267.SH",5.5661
"20040331","600758.SH",-5.9392
"20040331","600773.SH",0.531
"20040331","600326.SH",0.5393
"20040331","600546.SH",1.4055
"20040331","600089.SH",3.4659
"20040331","600218.SH",0.3429
"20040331","600511.SH",2.8533
"20040331","600311.SH",1.5435
"20040331","600195.SH",4.7466
"20040331","600526.SH",2.3449
"20040331","600084.SH",1.1385
"20040331","600863.SH",2.7658
"20040331","600652.SH",2.6136
"20040331","600192.SH",0.4259
"20040331","000623.SZ",2.9164
"20040331","600751.SH",1.2777
"20040331","600846.SH",-2.3588
"20040331","600637.SH",1.0946
"20040331","000099.SZ",1.4919
"20040331","600765.SH",1.8799
"20040331","600738.SH",1.2054
"20040331","600830.SH",0.6109
"20040331","000045.SZ",0.9032
"20040331","600730.SH",0.9381
"20040331","000020.SZ",0.0419
"20040331","600623.SH",0.8694
"20040331","600707.SH",3.5834
"20040331","600881.SH",0.4748
"20040331","000548.SZ",0.7565
"20040331","000999.SZ",0.5735
"20040331","000756.SZ",1.2376
"20040331","000526.SZ",-0.9617
"20040331","600099.SH",0.3085
"20040331","000721.SZ",1.1995
"20040331","000976.SZ",0.9692
"20040331","600317.SH",2.4704
"20040331","600088.SH",-1.0406
"20040331","000913.SZ",2.004
"20040331","600228.SH",1.0516
"20040331","000807.SZ",1.8714
"20040331","600061.SH",-0.248
"20040331","600288.SH",0.5924
"20040331","000890.SZ",0.4801
"20040331","600358.SH",1.6159
"20040331","600861.SH",1.1561
"20040331","600587.SH",1.8655
"20040331","600687.SH",1.2562
"20040331","600729.SH",4.9796
"20040331","600815.SH",4.2994
"20040331","600525.SH",3.8036
"20040331","600502.SH",1.3277
"20040331","600549.SH",2.8456
"20040331","600695.SH",-5.1642
"20040331","600150.SH",1.383
"20040331","000600.SZ",3.7957
"20040331","600497.SH",10.0817
"20040331","000783.SZ",2.0688
"20040331","600015.SH",3.0469
"20040331","600116.SH",-0.1963
"20040331","600831.SH",2.487
"20040331","600466.SH",0.2359
"20040331","600710.SH",7.3273
"20040331","600220.SH",2.7096
"20040331","600418.SH",4.7742
"20040331","600694.SH",3.2138
"20040331","000023.SZ",-1.3114
"20040331","600640.SH",0.7298
"20040331","000650.SZ",0.2649
"20040331","000820.SZ",0.2466
"20040331","600536.SH",0.2698
"20040331","600085.SH",4.3726
"20040331","000150.SZ",0.0115
"20040331","600198.SH",-1.4309
"20040331","600156.SH",-0.9446
"20040331","600423.SH",2.1364
"20040331","600792.SH",3.8766
"20040331","600325.SH",1.2009
"20040331","000793.SZ",0.8222
"20040331","600748.SH",0.8156
"20040331","600127.SH",0.1232
"20040331","000982.SZ",-0.9448
"20040331","600055.SH",0.6656
"20040331","000611.SZ",1.211
"20040331","000912.SZ",3.4093
"20040331","000836.SZ",-0.1127
"20040331","000506.SZ",1.6747
"20040331","000881.SZ",0.6279
"20040331","000552.SZ",-6.0626
"20040331","000750.SZ",0.1137
"20040331","600016.SH",4.3125
"20040331","600031.SH",4.16
"20040331","600356.SH",3.62
"20040331","600128.SH",0.8377
"20040331","600293.SH",0.6917
"20040331","600106.SH",1.3441
"20040331","600249.SH",0.9237
"20040331","600001.SH",3.8259
"20040331","600580.SH",1.8516
"20040331","000973.SZ",1.9781
"20040331","000837.SZ",1.1148
"20040331","000776.SZ",-0.822
"20040331","000839.SZ",1.703
"20040331","001896.SZ",0.1971
"20040331","000802.SZ",-5.9456
"20040331","000948.SZ",-2.2163
"20040331","000055.SZ",0.4344
"20040331","000736.SZ",0.0976
"20040331","000938.SZ",0.2385
"20040331","600477.SH",2.2948
"20040331","600297.SH",0.3976
"20040331","600069.SH",2.2574
"20040331","600176.SH",3.7733
"20040331","600609.SH",-4.0278
"20040331","600162.SH",2.1953
"20040331","600283.SH",-0.5889
"20040331","600458.SH",3.7068
"20040331","600376.SH",0.3349
"20040331","600141.SH",0.7215
"20040331","600269.SH",2.3561
"20040331","600428.SH",4.1545
"20040331","600232.SH",3.6305
"20040331","600361.SH",4.011
"20040331","600593.SH",-2.9409
"20040331","600985.SH",3.7386
"20040331","000502.SZ",1.1702
"20040331","600803.SH",-2.1544
"20040331","600346.SH",0.3817
"20040331","600565.SH",0.9798
"20040331","000407.SZ",0.2219
"20040331","600696.SH",0.4905
"20040331","600657.SH",-2.2244
"20040331","000089.SZ",3.9469
"20040331","000423.SZ",2.7549
"20040331","000413.SZ",0.2672
"20040331","600426.SH",3.861
"20040331","600607.SH",1.5036
"20040331","600020.SH",2.6946
"20040331","000532.SZ",1.7202
"20040331","000573.SZ",0.3414
"20040331","000553.SZ",0.2052
"20040331","000060.SZ",2.3038
"20040331","000569.SZ",1.0723
"20040331","000656.SZ",-0.1978
"20040331","000609.SZ",1.811
"20040331","000558.SZ",-4.9364
"20040331","000525.SZ",1.6324
"20040331","000602.SZ",5.191
"20040331","000639.SZ",1.9599
"20040331","000504.SZ",0.5429
"20040331","600372.SH",0.5231
"20040331","000011.SZ",0.0249
"20040331","600896.SH",2.0123
"20040331","000404.SZ",-2.4722
"20040331","600766.SH",0.5025
"20040331","600785.SH",3.5586
"20040331","600030.SH",0.3008
"20040331","000069.SZ",3.471
"20040331","600419.SH",0.0791
"20040331","600036.SH",4.4023
"20040331","000562.SZ",0.6573
"20040331","600665.SH",0.4851
"20040331","000046.SZ",0.9207
"20040331","600880.SH",3.4613
"20040331","000761.SZ",2.3245
"20040331","600602.SH",1.4556
"20040331","000605.SZ",1.8552
"20040331","600833.SH",1.5984
"20040331","000726.SZ",4.9724
"20040331","000752.SZ",2.1877
"20040331","000717.SZ",6.2288
"20040331","000516.SZ",2.4704
"20040331","000690.SZ",1.7538
"20040331","600363.SH",1.2599
"20040331","600784.SH",4.0519
"20040331","000033.SZ",-0.1411
"20040331","000529.SZ",0.279
"20040331","600354.SH",0.3373
"20040331","000968.SZ",3.5863
"20040331","000829.SZ",5.539
"20040331","600270.SH",4.1827
"20040331","600563.SH",2.8557
"20040331","600723.SH",-1.812
"20040331","000939.SZ",3.058
"20040331","600012.SH",2.5115
"20040331","000156.SZ",0.8285
"20040331","600380.SH",2.8586
"20040331","600711.SH",1.2823
"20040331","000893.SZ",0.0909
"20040331","600247.SH",0.7383
"20040331","600499.SH",3.0512
"20040331","000688.SZ",0.224
"20040331","600684.SH",0.5274
"20040331","000628.SZ",1.0431
"20040331","600755.SH",2.0797
"20040331","600367.SH",3.6635
"20040331","600873.SH",1.8906
"20040331","600290.SH",0.1738
"20040331","600969.SH",3.2964
"20040331","600517.SH",1.6652
"20040331","600598.SH",2.8035
"20040331","600527.SH",2.5569
"20040331","000016.SZ",0.8103
"20040331","600500.SH",6.7001
"20040331","600584.SH",1.2874
"20040331","600590.SH",2.5106
"20040331","600631.SH",2.3998
"20040331","600432.SH",5.0903
"20040331","600490.SH",0.4382
"20040331","600575.SH",1.7687
"20040331","600622.SH",0.9436
"20040331","600395.SH",1.5748
"20040331","600882.SH",0.9779
"20040331","600263.SH",0.4512
"20040331","600330.SH",1.625
"20040331","600405.SH",1.0007
"20040331","600568.SH",0.3663
"20040331","600703.SH",3.476
"20040331","600551.SH",0.02
"20040331","000001.SZ",5.0007
"20040331","000034.SZ",-12.1122
"20040331","600560.SH",1.4425
"20040331","601607.SH",2.4953
"20040331","000028.SZ",1.0404
"20040331","600535.SH",1.9761
"20040331","600543.SH",0.8047
"20040331","600605.SH",0.4526
"20040331","600505.SH",0.8772
"20040331","000022.SZ",6.2496
"20040331","600649.SH",2.0195
"20040331","000068.SZ",1.6502
"20040331","000402.SZ",7.941
"20040331","600641.SH",0.0684
"20040331","600688.SH",4.6384
"20040331","000050.SZ",1.611
"20040331","600705.SH",0.7618
"20040331","000301.SZ",1.1129
"20040331","000513.SZ",4.9117
"20040331","000042.SZ",-1.1972
"20040331","000151.SZ",0.1648
"20040331","000498.SZ",8.0979
"20040331","600671.SH",0.5973
"20040331","600614.SH",0.8214
"20040331","000008.SZ",0.442
"20040331","600475.SH",3.2159
"20040331","600135.SH",2.0859
"20040331","000519.SZ",0.5992
"20040331","000597.SZ",0.299
"20040331","000632.SZ",0.4288
"20040331","000617.SZ",8.3502
"20040331","000544.SZ",3.3515
"20040331","000592.SZ",-39.7076
"20040331","000625.SZ",7.9355
"20040331","600340.SH",0.2695
"20040331","600537.SH",1.3304
"20040331","000538.SZ",5.4738
"20040331","000584.SZ",1.7071
"20040331","000418.SZ",0.8966
"20040331","000876.SZ",1.8188
"20040331","000917.SZ",0.4509
"20040331","000959.SZ",4.504
"20040331","000812.SZ",0.3924
"20040331","000862.SZ",0.3332
"20040331","000910.SZ",1.3033
"20040331","000952.SZ",0.3722
"20040331","600139.SH",0.2014
"20040331","600656.SH",4.6744
"20040331","600054.SH",-1.9769
"20040331","600131.SH",0.3299
"20040331","600193.SH",-1.6401
"20040331","600082.SH",3.2771
"20040331","600028.SH",4.459
"20040331","600039.SH",-0.481
"20040331","600120.SH",1.7289
"20040331","000806.SZ",2.7312
"20040331","600076.SH",-0.8634
"20040331","600007.SH",2.0553
"20040331","600743.SH",0.5294
"20040331","600070.SH",0.8532
"20040331","600223.SH",1.5727
"20040331","600859.SH",1.5947
"20040331","600806.SH",0.0351
"20040331","600190.SH",2.9163
"20040331","600762.SH",2.536
"20040331","600851.SH",0.14
"20040331","600798.SH",3.2151
"20040331","600182.SH",-7.324
"20040331","600234.SH",0.9165
"20040331","600834.SH",3.6215
"20040331","600791.SH",1.3645
"20040331","600826.SH",0.2075
"20040331","600226.SH",1.6088
"20040331","600171.SH",0.6294
"20040331","600152.SH",1.7084
"20040331","600098.SH",2.2851
"20040331","600215.SH",0.1195
"20040331","600165.SH",0.8134
"20040331","600866.SH",2.035
"20040331","600988.SH",0.875
"20040331","600359.SH",3.2704
"20040331","600446.SH",-1.6775
"20040331","600281.SH",1.0878
"20040331","600338.SH",-659.9768
"20040331","600351.SH",2.7948
"20040331","600898.SH",2.6917
"20040331","600208.SH",-2.8808
"20040331","600775.SH",1.4338
"20040331","600821.SH",0.4423
"20040331","600889.SH",3.5177
"20040331","600199.SH",0.4382
"20040331","600768.SH",1.9589
"20040331","600812.SH",1.335
"20040331","600273.SH",0.754
"20040331","600876.SH",3.2978
"20040331","600251.SH",0.2127
"20040331","600321.SH",0.9684
"20040331","600237.SH",3.6882
"20040331","600306.SH",1.2214
"20040331","600378.SH",0.7538
"20040331","600242.SH",0.1684
"20040331","600313.SH",0.684
"20040331","600298.SH",1.9943
"20040331","000595.SZ",0.2794
"20040331","000738.SZ",0.0747
"20040331","000909.SZ",0.0839
"20040331","600760.SH",-0.8807
"20040331","000975.SZ",1.8187
"20040331","600370.SH",1.947
"20040331","600647.SH",-524.4755
"20040331","600745.SH",0.1209
"20040331","600890.SH",0.2265
"20040331","600386.SH",1.0141
"20040331","600619.SH",5.5301
"20040331","600717.SH",2.1486
"20040331","600862.SH",-5.4816
"20040331","600253.SH",2.0223
"20040331","000996.SZ",0.1315
"20040331","600689.SH",0.1712
"20040331","000697.SZ",0.5685
"20040331","000662.SZ",6.8787
"20040331","000737.SZ",0.4555
"20040331","000691.SZ",-1.5399
"20040331","600728.SH",0.218
"20040331","000731.SZ",3.1987
"20040331","000792.SZ",1.6351
"20040331","600449.SH",-0.2047
"20040331","600832.SH",2.3819
"20040331","600488.SH",2.8927
"20040331","600675.SH",0.6795
"20040331","600401.SH",2.0495
"20040331","600661.SH",0.372
"20040331","000925.SZ",0.2588
"20040331","600721.SH",4.1621
"20040331","000722.SZ",0.2994
"20040331","000787.SZ",-1.4467
"20040331","000718.SZ",-7.6853
